,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,demand
4506,4507,2011-07-11,Fall,2011,July,16.00,0,Monday,Weekday,"Clear, Partly cloudy",35.26,42.425000000000004,56.00000000000001,26.0027,57,182,239,High
4507,4508,2011-07-11,Fall,2011,July,17.00,0,Monday,Weekday,"Clear, Partly cloudy",35.26,42.425000000000004,56.00000000000001,27.999299999999998,59,455,514,High
4508,4509,2011-07-11,Fall,2011,July,18.00,0,Monday,Weekday,"Clear, Partly cloudy",35.26,41.665,53.0,26.0027,57,415,472,High
4509,4510,2011-07-11,Fall,2011,July,19.00,0,Monday,Weekday,"Clear, Partly cloudy",34.44,41.665,59.0,22.0028,80,293,373,High
4510,4511,2011-07-11,Fall,2011,July,20.00,0,Monday,Weekday,"Clear, Partly cloudy",29.52,34.849999999999994,74.0,27.999299999999998,42,194,236,High
4511,4512,2011-07-11,Fall,2011,July,21.00,0,Monday,Weekday,"Clear, Partly cloudy",28.7,33.335,79.0,27.999299999999998,21,109,130,Medium
4512,4513,2011-07-11,Fall,2011,July,22.00,0,Monday,Weekday,"Clear, Partly cloudy",29.52,34.849999999999994,74.0,8.9981,20,70,90,Medium
4513,4514,2011-07-11,Fall,2011,July,23.00,0,Monday,Weekday,"Clear, Partly cloudy",28.7,33.335,79.0,8.9981,11,44,55,Low
4514,4515,2011-07-12,Fall,2011,July,00.00,0,Tuesday,Weekday,"Clear, Partly cloudy",28.7,33.335,79.0,8.9981,3,19,22,Low
4515,4516,2011-07-12,Fall,2011,July,01.00,0,Tuesday,Weekday,"Clear, Partly cloudy",28.7,33.335,79.0,6.0032,6,8,14,Low
4516,4517,2011-07-12,Fall,2011,July,02.00,0,Tuesday,Weekday,"Clear, Partly cloudy",28.7,33.335,79.0,7.0015,2,7,9,Low
4517,4518,2011-07-12,Fall,2011,July,03.00,0,Tuesday,Weekday,"Mist, Cloudy",28.7,33.335,79.0,0.0,2,6,8,Low
4518,4519,2011-07-12,Fall,2011,July,04.00,0,Tuesday,Weekday,"Clear, Partly cloudy",28.7,33.335,79.0,11.0014,0,6,6,Low
4519,4520,2011-07-12,Fall,2011,July,05.00,0,Tuesday,Weekday,"Clear, Partly cloudy",28.7,33.335,79.0,6.0032,4,21,25,Low
4520,4521,2011-07-12,Fall,2011,July,06.00,0,Tuesday,Weekday,"Clear, Partly cloudy",30.34,34.089999999999996,57.99999999999999,15.001299999999999,13,102,115,Medium
4521,4522,2011-07-12,Fall,2011,July,07.00,0,Tuesday,Weekday,"Clear, Partly cloudy",31.16,34.849999999999994,55.00000000000001,12.998000000000001,29,301,330,High
4522,4523,2011-07-12,Fall,2011,July,08.00,0,Tuesday,Weekday,"Clear, Partly cloudy",31.16,35.605,57.99999999999999,15.001299999999999,35,382,417,High
4523,4524,2011-07-12,Fall,2011,July,09.00,0,Tuesday,Weekday,"Clear, Partly cloudy",31.98,36.364999999999995,55.00000000000001,32.9975,27,149,176,Medium
4524,4525,2011-07-12,Fall,2011,July,10.00,0,Tuesday,Weekday,"Clear, Partly cloudy",33.62,38.635000000000005,52.0,11.0014,38,85,123,Medium
4525,4526,2011-07-12,Fall,2011,July,11.00,0,Tuesday,Weekday,"Clear, Partly cloudy",33.62,38.635000000000005,52.0,11.0014,39,86,125,Medium
4526,4527,2011-07-12,Fall,2011,July,12.00,0,Tuesday,Weekday,"Clear, Partly cloudy",35.26,39.395,44.0,19.999499999999998,38,125,163,Medium
4527,4528,2011-07-12,Fall,2011,July,13.00,0,Tuesday,Weekday,"Clear, Partly cloudy",35.26,40.150000000000006,47.0,15.001299999999999,32,104,136,Medium
4528,4529,2011-07-12,Fall,2011,July,14.00,0,Tuesday,Weekday,"Clear, Partly cloudy",36.9,42.425000000000004,42.0,19.999499999999998,33,91,124,Medium
4529,4530,2011-07-12,Fall,2011,July,15.00,0,Tuesday,Weekday,"Clear, Partly cloudy",36.9,42.425000000000004,42.0,23.9994,37,111,148,Medium
4530,4531,2011-07-12,Fall,2011,July,16.00,0,Tuesday,Weekday,"Clear, Partly cloudy",35.26,39.395,44.0,19.0012,25,177,202,Medium
4531,4532,2011-07-12,Fall,2011,July,17.00,0,Tuesday,Weekday,"Clear, Partly cloudy",36.08,40.910000000000004,44.0,19.0012,48,380,428,High
4532,4533,2011-07-12,Fall,2011,July,18.00,0,Tuesday,Weekday,"Clear, Partly cloudy",35.26,40.150000000000006,47.0,19.999499999999998,39,472,511,High
4533,4534,2011-07-12,Fall,2011,July,19.00,0,Tuesday,Weekday,"Clear, Partly cloudy",34.44,37.88,44.0,19.0012,42,295,337,High
4534,4535,2011-07-12,Fall,2011,July,20.00,0,Tuesday,Weekday,"Clear, Partly cloudy",33.62,37.12,43.0,12.998000000000001,57,251,308,High
4535,4536,2011-07-12,Fall,2011,July,21.00,0,Tuesday,Weekday,"Clear, Partly cloudy",33.62,37.12,43.0,7.0015,49,209,258,High
4536,4537,2011-07-12,Fall,2011,July,22.00,0,Tuesday,Weekday,"Clear, Partly cloudy",32.800000000000004,36.364999999999995,46.0,8.9981,44,150,194,Medium
4537,4538,2011-07-12,Fall,2011,July,23.00,0,Tuesday,Weekday,"Clear, Partly cloudy",31.98,35.605,52.0,0.0,20,59,79,Medium
4538,4539,2011-07-13,Fall,2011,July,00.00,0,Wednesday,Weekday,"Clear, Partly cloudy",31.16,35.605,62.0,0.0,9,37,46,Low
4539,4540,2011-07-13,Fall,2011,July,01.00,0,Wednesday,Weekday,"Clear, Partly cloudy",31.16,34.849999999999994,55.00000000000001,0.0,1,11,12,Low
4540,4541,2011-07-13,Fall,2011,July,02.00,0,Wednesday,Weekday,"Clear, Partly cloudy",31.16,34.849999999999994,55.00000000000001,0.0,2,3,5,Low
4541,4542,2011-07-13,Fall,2011,July,03.00,0,Wednesday,Weekday,"Clear, Partly cloudy",30.34,34.089999999999996,57.99999999999999,12.998000000000001,0,4,4,Low
4542,4543,2011-07-13,Fall,2011,July,04.00,0,Wednesday,Weekday,"Clear, Partly cloudy",30.34,34.089999999999996,57.99999999999999,16.997899999999998,0,5,5,Low
4543,4544,2011-07-13,Fall,2011,July,05.00,0,Wednesday,Weekday,"Clear, Partly cloudy",30.34,34.089999999999996,57.99999999999999,12.998000000000001,4,22,26,Low
4544,4545,2011-07-13,Fall,2011,July,06.00,0,Wednesday,Weekday,"Clear, Partly cloudy",30.34,34.089999999999996,57.99999999999999,11.0014,18,103,121,Medium
4545,4546,2011-07-13,Fall,2011,July,07.00,0,Wednesday,Weekday,"Clear, Partly cloudy",31.16,34.849999999999994,55.00000000000001,16.997899999999998,32,281,313,High
4546,4547,2011-07-13,Fall,2011,July,08.00,0,Wednesday,Weekday,"Clear, Partly cloudy",32.800000000000004,37.12,49.0,16.997899999999998,31,418,449,High
4547,4548,2011-07-13,Fall,2011,July,09.00,0,Wednesday,Weekday,"Clear, Partly cloudy",33.62,37.12,41.0,12.998000000000001,23,163,186,Medium
4548,4549,2011-07-13,Fall,2011,July,10.00,0,Wednesday,Weekday,"Clear, Partly cloudy",33.62,37.88,46.0,12.998000000000001,33,80,113,Medium
4549,4550,2011-07-13,Fall,2011,July,11.00,0,Wednesday,Weekday,"Clear, Partly cloudy",34.44,37.12,39.0,11.0014,55,110,165,Medium
4550,4551,2011-07-13,Fall,2011,July,12.00,0,Wednesday,Weekday,"Clear, Partly cloudy",34.44,37.88,41.0,19.0012,40,134,174,Medium
4551,4552,2011-07-13,Fall,2011,July,13.00,0,Wednesday,Weekday,"Light Snow, Light Rain",33.62,37.88,46.0,8.9981,39,119,158,Medium
4552,4553,2011-07-13,Fall,2011,July,14.00,0,Wednesday,Weekday,"Light Snow, Light Rain",33.62,37.88,46.0,8.9981,27,89,116,Medium
4553,4554,2011-07-13,Fall,2011,July,15.00,0,Wednesday,Weekday,"Light Snow, Light Rain",26.240000000000002,28.03,94.0,8.9981,13,33,46,Low
4554,4555,2011-07-13,Fall,2011,July,16.00,0,Wednesday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,89.0,0.0,23,118,141,Medium
4555,4556,2011-07-13,Fall,2011,July,17.00,0,Wednesday,Weekday,"Clear, Partly cloudy",28.7,33.335,79.0,0.0,70,418,488,High
4556,4557,2011-07-13,Fall,2011,July,18.00,0,Wednesday,Weekday,"Clear, Partly cloudy",29.52,34.849999999999994,79.0,8.9981,51,412,463,High
4557,4558,2011-07-13,Fall,2011,July,19.00,0,Wednesday,Weekday,"Clear, Partly cloudy",28.7,33.335,79.0,7.0015,79,340,419,High
4558,4559,2011-07-13,Fall,2011,July,20.00,0,Wednesday,Weekday,"Clear, Partly cloudy",28.7,33.335,84.0,11.0014,61,281,342,High
4559,4560,2011-07-13,Fall,2011,July,21.00,0,Wednesday,Weekday,"Clear, Partly cloudy",28.7,33.335,79.0,7.0015,56,194,250,High
4560,4561,2011-07-13,Fall,2011,July,22.00,0,Wednesday,Weekday,"Clear, Partly cloudy",27.880000000000003,31.819999999999997,83.0,12.998000000000001,48,136,184,Medium
4561,4562,2011-07-13,Fall,2011,July,23.00,0,Wednesday,Weekday,"Clear, Partly cloudy",27.060000000000002,30.305,83.0,16.997899999999998,33,83,116,Medium
4562,4563,2011-07-14,Fall,2011,July,00.00,0,Thursday,Weekday,"Clear, Partly cloudy",27.060000000000002,31.06,69.0,19.999499999999998,14,32,46,Low
4563,4564,2011-07-14,Fall,2011,July,01.00,0,Thursday,Weekday,"Clear, Partly cloudy",27.060000000000002,31.06,61.0,16.997899999999998,4,21,25,Low
4564,4565,2011-07-14,Fall,2011,July,02.00,0,Thursday,Weekday,"Clear, Partly cloudy",26.240000000000002,31.06,56.99999999999999,19.999499999999998,3,7,10,Low
4565,4566,2011-07-14,Fall,2011,July,03.00,0,Thursday,Weekday,"Clear, Partly cloudy",25.419999999999998,31.06,56.99999999999999,19.999499999999998,1,5,6,Low
4566,4567,2011-07-14,Fall,2011,July,04.00,0,Thursday,Weekday,"Clear, Partly cloudy",25.419999999999998,31.06,53.0,16.997899999999998,0,6,6,Low
4567,4568,2011-07-14,Fall,2011,July,05.00,0,Thursday,Weekday,"Clear, Partly cloudy",24.599999999999998,31.06,56.00000000000001,15.001299999999999,6,22,28,Low
4568,4569,2011-07-14,Fall,2011,July,06.00,0,Thursday,Weekday,"Clear, Partly cloudy",24.599999999999998,30.305,60.0,15.001299999999999,14,116,130,Medium
4569,4570,2011-07-14,Fall,2011,July,07.00,0,Thursday,Weekday,"Clear, Partly cloudy",25.419999999999998,31.06,53.0,16.997899999999998,23,311,334,High
4570,4571,2011-07-14,Fall,2011,July,08.00,0,Thursday,Weekday,"Clear, Partly cloudy",26.240000000000002,31.06,50.0,23.9994,53,433,486,High
4571,4572,2011-07-14,Fall,2011,July,09.00,0,Thursday,Weekday,"Clear, Partly cloudy",27.880000000000003,31.819999999999997,47.0,19.0012,29,195,224,Medium
4572,4573,2011-07-14,Fall,2011,July,10.00,0,Thursday,Weekday,"Clear, Partly cloudy",28.7,31.819999999999997,42.0,16.997899999999998,32,95,127,Medium
4573,4574,2011-07-14,Fall,2011,July,11.00,0,Thursday,Weekday,"Clear, Partly cloudy",29.52,32.574999999999996,37.0,15.001299999999999,38,110,148,Medium
4574,4575,2011-07-14,Fall,2011,July,12.00,0,Thursday,Weekday,"Clear, Partly cloudy",30.34,32.574999999999996,35.0,16.997899999999998,51,172,223,Medium
4575,4576,2011-07-14,Fall,2011,July,13.00,0,Thursday,Weekday,"Clear, Partly cloudy",31.16,33.335,33.0,22.0028,39,138,177,Medium
4576,4577,2011-07-14,Fall,2011,July,14.00,0,Thursday,Weekday,"Clear, Partly cloudy",30.34,32.574999999999996,35.0,19.0012,49,129,178,Medium
4577,4578,2011-07-14,Fall,2011,July,15.00,0,Thursday,Weekday,"Clear, Partly cloudy",31.16,33.335,33.0,19.999499999999998,42,138,180,Medium
4578,4579,2011-07-14,Fall,2011,July,16.00,0,Thursday,Weekday,"Clear, Partly cloudy",31.16,33.335,33.0,8.9981,43,231,274,High
4579,4580,2011-07-14,Fall,2011,July,17.00,0,Thursday,Weekday,"Clear, Partly cloudy",30.34,32.574999999999996,37.0,8.9981,78,517,595,High
4580,4581,2011-07-14,Fall,2011,July,18.00,0,Thursday,Weekday,"Clear, Partly cloudy",29.52,32.574999999999996,42.0,12.998000000000001,94,484,578,High
4581,4582,2011-07-14,Fall,2011,July,19.00,0,Thursday,Weekday,"Clear, Partly cloudy",29.52,32.574999999999996,39.0,15.001299999999999,67,333,400,High
4582,4583,2011-07-14,Fall,2011,July,20.00,0,Thursday,Weekday,"Clear, Partly cloudy",28.7,31.819999999999997,42.0,15.001299999999999,81,267,348,High
4583,4584,2011-07-14,Fall,2011,July,21.00,0,Thursday,Weekday,"Clear, Partly cloudy",27.060000000000002,31.06,50.0,8.9981,58,203,261,High
4584,4585,2011-07-14,Fall,2011,July,22.00,0,Thursday,Weekday,"Clear, Partly cloudy",26.240000000000002,31.06,56.99999999999999,6.0032,42,134,176,Medium
4585,4586,2011-07-14,Fall,2011,July,23.00,0,Thursday,Weekday,"Clear, Partly cloudy",26.240000000000002,30.305,65.0,16.997899999999998,27,97,124,Medium
4586,4587,2011-07-15,Fall,2011,July,00.00,0,Friday,Weekday,"Clear, Partly cloudy",25.419999999999998,29.544999999999998,73.0,15.001299999999999,23,57,80,Medium
4587,4588,2011-07-15,Fall,2011,July,01.00,0,Friday,Weekday,"Clear, Partly cloudy",25.419999999999998,29.544999999999998,73.0,12.998000000000001,7,13,20,Low
4588,4589,2011-07-15,Fall,2011,July,02.00,0,Friday,Weekday,"Clear, Partly cloudy",24.599999999999998,28.79,78.0,11.0014,16,22,38,Low
4589,4590,2011-07-15,Fall,2011,July,03.00,0,Friday,Weekday,"Clear, Partly cloudy",24.599999999999998,29.544999999999998,73.0,12.998000000000001,1,6,7,Low
4590,4591,2011-07-15,Fall,2011,July,04.00,0,Friday,Weekday,"Clear, Partly cloudy",24.599999999999998,29.544999999999998,73.0,11.0014,2,8,10,Low
4591,4592,2011-07-15,Fall,2011,July,05.00,0,Friday,Weekday,"Clear, Partly cloudy",24.599999999999998,29.544999999999998,73.0,8.9981,7,16,23,Low
4592,4593,2011-07-15,Fall,2011,July,06.00,0,Friday,Weekday,"Mist, Cloudy",24.599999999999998,29.544999999999998,73.0,7.0015,12,108,120,Medium
4593,4594,2011-07-15,Fall,2011,July,07.00,0,Friday,Weekday,"Clear, Partly cloudy",26.240000000000002,30.305,65.0,7.0015,17,257,274,High
4594,4595,2011-07-15,Fall,2011,July,08.00,0,Friday,Weekday,"Clear, Partly cloudy",26.240000000000002,30.305,65.0,16.997899999999998,50,514,564,High
4595,4596,2011-07-15,Fall,2011,July,09.00,0,Friday,Weekday,"Clear, Partly cloudy",27.880000000000003,31.819999999999997,54.0,12.998000000000001,31,176,207,Medium
4596,4597,2011-07-15,Fall,2011,July,10.00,0,Friday,Weekday,"Mist, Cloudy",27.060000000000002,31.06,61.0,11.0014,59,107,166,Medium
4597,4598,2011-07-15,Fall,2011,July,11.00,0,Friday,Weekday,"Clear, Partly cloudy",28.7,32.574999999999996,54.0,8.9981,73,137,210,Medium
4598,4599,2011-07-15,Fall,2011,July,12.00,0,Friday,Weekday,"Clear, Partly cloudy",28.7,32.574999999999996,48.0,12.998000000000001,61,177,238,High
4599,4600,2011-07-15,Fall,2011,July,13.00,0,Friday,Weekday,"Clear, Partly cloudy",28.7,32.574999999999996,54.0,12.998000000000001,85,162,247,High
4600,4601,2011-07-15,Fall,2011,July,14.00,0,Friday,Weekday,"Clear, Partly cloudy",28.7,32.574999999999996,51.0,12.998000000000001,105,160,265,High
4601,4602,2011-07-15,Fall,2011,July,15.00,0,Friday,Weekday,"Clear, Partly cloudy",29.52,32.574999999999996,45.0,11.0014,74,163,237,High
4602,4603,2011-07-15,Fall,2011,July,16.00,0,Friday,Weekday,"Clear, Partly cloudy",29.52,33.335,51.0,12.998000000000001,96,265,361,High
4603,4604,2011-07-15,Fall,2011,July,17.00,0,Friday,Weekday,"Clear, Partly cloudy",30.34,33.335,42.0,16.997899999999998,104,483,587,High
4604,4605,2011-07-15,Fall,2011,July,18.00,0,Friday,Weekday,"Clear, Partly cloudy",29.52,32.574999999999996,45.0,15.001299999999999,102,394,496,High
4605,4606,2011-07-15,Fall,2011,July,19.00,0,Friday,Weekday,"Clear, Partly cloudy",28.7,31.819999999999997,45.0,15.001299999999999,114,280,394,High
4606,4607,2011-07-15,Fall,2011,July,20.00,0,Friday,Weekday,"Clear, Partly cloudy",28.7,32.574999999999996,51.0,15.001299999999999,92,251,343,High
4607,4608,2011-07-15,Fall,2011,July,21.00,0,Friday,Weekday,"Clear, Partly cloudy",27.060000000000002,31.06,54.0,7.0015,75,186,261,High
4608,4609,2011-07-15,Fall,2011,July,22.00,0,Friday,Weekday,"Clear, Partly cloudy",27.060000000000002,31.06,56.99999999999999,15.001299999999999,71,152,223,Medium
4609,4610,2011-07-15,Fall,2011,July,23.00,0,Friday,Weekday,"Clear, Partly cloudy",26.240000000000002,31.06,61.0,11.0014,41,126,167,Medium
4610,4611,2011-07-16,Fall,2011,July,00.00,0,Saturday,Weekend,"Clear, Partly cloudy",25.419999999999998,30.305,65.0,12.998000000000001,42,68,110,Medium
4611,4612,2011-07-16,Fall,2011,July,01.00,0,Saturday,Weekend,"Clear, Partly cloudy",24.599999999999998,29.544999999999998,69.0,7.0015,24,51,75,Medium
4612,4613,2011-07-16,Fall,2011,July,02.00,0,Saturday,Weekend,"Clear, Partly cloudy",24.599999999999998,29.544999999999998,73.0,8.9981,10,48,58,Low
4613,4614,2011-07-16,Fall,2011,July,03.00,0,Saturday,Weekend,"Clear, Partly cloudy",24.599999999999998,28.79,78.0,8.9981,6,20,26,Low
4614,4615,2011-07-16,Fall,2011,July,04.00,0,Saturday,Weekend,"Clear, Partly cloudy",24.599999999999998,29.544999999999998,73.0,6.0032,9,7,16,Low
4615,4616,2011-07-16,Fall,2011,July,05.00,0,Saturday,Weekend,"Clear, Partly cloudy",23.779999999999998,27.275,78.0,6.0032,4,6,10,Low
4616,4617,2011-07-16,Fall,2011,July,06.00,0,Saturday,Weekend,"Clear, Partly cloudy",24.599999999999998,28.79,78.0,11.0014,16,21,37,Low
4617,4618,2011-07-16,Fall,2011,July,07.00,0,Saturday,Weekend,"Clear, Partly cloudy",25.419999999999998,29.544999999999998,73.0,8.9981,14,38,52,Low
4618,4619,2011-07-16,Fall,2011,July,08.00,0,Saturday,Weekend,"Clear, Partly cloudy",27.060000000000002,31.06,65.0,11.0014,37,90,127,Medium
4619,4620,2011-07-16,Fall,2011,July,09.00,0,Saturday,Weekend,"Clear, Partly cloudy",28.7,32.574999999999996,54.0,15.001299999999999,72,150,222,Medium
4620,4621,2011-07-16,Fall,2011,July,10.00,0,Saturday,Weekend,"Clear, Partly cloudy",29.52,33.335,54.0,12.998000000000001,114,208,322,High
4621,4622,2011-07-16,Fall,2011,July,11.00,0,Saturday,Weekend,"Clear, Partly cloudy",30.34,33.335,48.0,15.001299999999999,171,225,396,High
4622,4623,2011-07-16,Fall,2011,July,12.00,0,Saturday,Weekend,"Clear, Partly cloudy",31.16,34.089999999999996,43.0,19.0012,187,276,463,High
4623,4624,2011-07-16,Fall,2011,July,13.00,0,Saturday,Weekend,"Clear, Partly cloudy",31.16,34.089999999999996,45.0,19.999499999999998,221,276,497,High
4624,4625,2011-07-16,Fall,2011,July,14.00,0,Saturday,Weekend,"Clear, Partly cloudy",30.34,33.335,45.0,19.999499999999998,201,232,433,High
4625,4626,2011-07-16,Fall,2011,July,15.00,0,Saturday,Weekend,"Clear, Partly cloudy",31.16,34.089999999999996,45.0,22.0028,205,223,428,High
4626,4627,2011-07-16,Fall,2011,July,16.00,0,Saturday,Weekend,"Clear, Partly cloudy",31.16,34.089999999999996,45.0,19.0012,183,242,425,High
4627,4628,2011-07-16,Fall,2011,July,17.00,0,Saturday,Weekend,"Clear, Partly cloudy",31.16,34.089999999999996,45.0,15.001299999999999,234,241,475,High
4628,4629,2011-07-16,Fall,2011,July,18.00,0,Saturday,Weekend,"Clear, Partly cloudy",31.16,34.089999999999996,45.0,19.0012,185,243,428,High
4629,4630,2011-07-16,Fall,2011,July,19.00,0,Saturday,Weekend,"Clear, Partly cloudy",30.34,34.089999999999996,48.0,12.998000000000001,164,242,406,High
4630,4631,2011-07-16,Fall,2011,July,20.00,0,Saturday,Weekend,"Clear, Partly cloudy",29.52,33.335,51.0,15.001299999999999,108,188,296,High
4631,4632,2011-07-16,Fall,2011,July,21.00,0,Saturday,Weekend,"Clear, Partly cloudy",28.7,32.574999999999996,57.99999999999999,15.001299999999999,85,167,252,High
4632,4633,2011-07-16,Fall,2011,July,22.00,0,Saturday,Weekend,"Clear, Partly cloudy",28.7,32.574999999999996,65.0,19.0012,65,136,201,Medium
4633,4634,2011-07-16,Fall,2011,July,23.00,0,Saturday,Weekend,"Clear, Partly cloudy",27.880000000000003,31.819999999999997,61.0,15.001299999999999,61,107,168,Medium
4634,4635,2011-07-17,Fall,2011,July,00.00,0,Sunday,Weekend,"Clear, Partly cloudy",27.060000000000002,31.06,65.0,15.001299999999999,34,91,125,Medium
4635,4636,2011-07-17,Fall,2011,July,01.00,0,Sunday,Weekend,"Clear, Partly cloudy",26.240000000000002,30.305,69.0,12.998000000000001,16,86,102,Medium
4636,4637,2011-07-17,Fall,2011,July,02.00,0,Sunday,Weekend,"Clear, Partly cloudy",26.240000000000002,30.305,69.0,15.001299999999999,28,66,94,Medium
4637,4638,2011-07-17,Fall,2011,July,03.00,0,Sunday,Weekend,"Clear, Partly cloudy",26.240000000000002,30.305,69.0,15.001299999999999,21,26,47,Low
4638,4639,2011-07-17,Fall,2011,July,04.00,0,Sunday,Weekend,"Clear, Partly cloudy",25.419999999999998,29.544999999999998,73.0,11.0014,4,6,10,Low
4639,4640,2011-07-17,Fall,2011,July,05.00,0,Sunday,Weekend,"Clear, Partly cloudy",26.240000000000002,30.305,69.0,15.001299999999999,4,8,12,Low
4640,4641,2011-07-17,Fall,2011,July,06.00,0,Sunday,Weekend,"Clear, Partly cloudy",25.419999999999998,29.544999999999998,73.0,11.0014,10,11,21,Low
4641,4642,2011-07-17,Fall,2011,July,07.00,0,Sunday,Weekend,"Clear, Partly cloudy",26.240000000000002,30.305,73.0,11.0014,20,30,50,Low
4642,4643,2011-07-17,Fall,2011,July,08.00,0,Sunday,Weekend,"Clear, Partly cloudy",27.880000000000003,31.819999999999997,65.0,15.001299999999999,45,73,118,Medium
4643,4644,2011-07-17,Fall,2011,July,09.00,0,Sunday,Weekend,"Clear, Partly cloudy",29.52,33.335,57.99999999999999,15.001299999999999,74,110,184,Medium
4644,4645,2011-07-17,Fall,2011,July,10.00,0,Sunday,Weekend,"Clear, Partly cloudy",30.34,34.089999999999996,60.0,15.001299999999999,127,177,304,High
4645,4646,2011-07-17,Fall,2011,July,11.00,0,Sunday,Weekend,"Clear, Partly cloudy",31.16,34.849999999999994,55.00000000000001,19.0012,147,244,391,High
4646,4647,2011-07-17,Fall,2011,July,12.00,0,Sunday,Weekend,"Clear, Partly cloudy",31.16,34.849999999999994,55.00000000000001,19.0012,177,243,420,High
4647,4648,2011-07-17,Fall,2011,July,13.00,0,Sunday,Weekend,"Clear, Partly cloudy",32.800000000000004,37.12,49.0,19.999499999999998,200,272,472,High
4648,4649,2011-07-17,Fall,2011,July,14.00,0,Sunday,Weekend,"Clear, Partly cloudy",32.800000000000004,37.12,49.0,23.9994,168,262,430,High
4649,4650,2011-07-17,Fall,2011,July,15.00,0,Sunday,Weekend,"Clear, Partly cloudy",33.62,37.12,43.0,19.999499999999998,129,195,324,High
4650,4651,2011-07-17,Fall,2011,July,16.00,0,Sunday,Weekend,"Clear, Partly cloudy",32.800000000000004,36.364999999999995,46.0,19.999499999999998,129,188,317,High
4651,4652,2011-07-17,Fall,2011,July,17.00,0,Sunday,Weekend,"Clear, Partly cloudy",32.800000000000004,37.12,49.0,26.0027,133,236,369,High
4652,4653,2011-07-17,Fall,2011,July,18.00,0,Sunday,Weekend,"Clear, Partly cloudy",32.800000000000004,36.364999999999995,46.0,19.999499999999998,147,243,390,High
4653,4654,2011-07-17,Fall,2011,July,19.00,0,Sunday,Weekend,"Clear, Partly cloudy",31.16,34.849999999999994,55.00000000000001,19.0012,145,234,379,High
4654,4655,2011-07-17,Fall,2011,July,20.00,0,Sunday,Weekend,"Clear, Partly cloudy",31.16,35.605,57.99999999999999,16.997899999999998,85,177,262,High
4655,4656,2011-07-17,Fall,2011,July,21.00,0,Sunday,Weekend,"Clear, Partly cloudy",30.34,34.089999999999996,62.0,15.001299999999999,59,148,207,Medium
4656,4657,2011-07-17,Fall,2011,July,22.00,0,Sunday,Weekend,"Clear, Partly cloudy",29.52,34.089999999999996,66.0,15.001299999999999,65,116,181,Medium
